year,rank,title,artist,url,lyrics
1985,83,Method of Modern Love,Daryl Hall & John Oates,https://genius.com/Daryl-hall-and-john-oates-method-of-modern-love-lyrics,"[Intro]
(Love, love, love)
M-E-T-H-O-D-O-F-L-O-V-E
M-E-T-H-O-D-O-F-L-O-V-E
[Verse 1]
In the moonlight
Under starlight
Songs old as the night are what I've been dreaming of
Everybody's hard as iron
Locked in a modern world
Dreams are made of a different stuff
[Pre-Chorus]
I believe love will always be the same (Love)
The ways and means are the parts subject to change
[Chorus]
M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love
M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love
[Verse 2]
I can call you
Got your number
Share my life with you a thousand miles away
If you hurt me
I haven't shown it
Time's too tight to fight
And we're never face to face"
1985,84,Lay Your Hands on Me,Thompson Twins,https://genius.com/Thompson-twins-lay-your-hands-on-me-lyrics,"This old life seemed much too long
With little point in going on
I couldn't think of what to say
Words just vanished in a haze
I was feeling cold and tired
Yeah, kinda sad and uninspired
When it almost seemed too much
I see your face and sense the grace
And feel the magic in your touch
Oh, lay your hands
Lay your hands on me
Oh, lay your hands (woo hoo)
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands
Back and forth across the sea
I have chased so many dreams
But I have never felt a grace
That I have felt in your embrace
I was tired and I was cold
Yeah, with a hunger in my soul
When it almost seemed too much
I see your face and sense the grace
And feel the magic of your touch"
1985,85,Who's Holding Donna Now,DeBarge,https://genius.com/Debarge-whos-holding-donna-now-lyrics,"[Verse 1]
Sometimes a love won't let go
Hard as I try I know it shows
Everybody's telling me
You'll be over her eventually
But how am I supposed to feel so secure?
[Chorus]
When I keep wonderin'
Who's holding Donna now
And I keep wonderin'
Whose heart she's knocking around
There's nothing I wouldn't do
To be in his shoes somehow
And I keep wonderin'
Who's holding Donna now
And I keep wonderin'
What magic can be found
To turn me back to the one
Who's holding Donna now
[Verse 2]
The letter started with goodbye
I've read it half a million times
Tell me this is just a dream
When I wake up she'll be here next to me
Tell me it will be just the way it was, oh"
1985,86,Lonely Ol' Night,John Cougar Mellencamp,https://genius.com/John-mellencamp-lonely-ol-night-lyrics,"[Verse 1]
She calls me up and says, Baby, it's a lonely ol' night
I don't know I'm just so scared and lonely all at the same time
Nobody told us it was gonna work out this way
No, no, no, no, no
I guess they knew we'd work it out in our own way
[Chorus]
It's a lonely ol' night
Can I put my arms around you?
It's a lonely ol' night
Custom made for two lonely people like me and you
[Verse 2]
Radio playing softly some singer's sad, sad song
He's singing about standing in the shadows of love
I guess he feels awfully alone
She says I know exactly what he means
Yeah, yeah, yeah, yeah, yeah
And it's a sad, sad, sad, sad feeling
When you're living on those in-betweens
But it's okay
[Chorus]
It's a lonely ol' night
Can I put my arms around you?
It's a lonely ol' night
Custom made for two lonely people like me and you"
1985,87,What About Love,Heart,https://genius.com/Heart-what-about-love-lyrics,"[Verse 1]
I've been lonely, I've been waiting for you
I'm pretending and that's all I can do
The love I'm sending ain't making it through to your heart
You've been hiding, never letting it show
Always trying to keep it under control
You got it down and you're well on your way to the top
But there's something that you forgot
[Chorus]
What about love?
Don't you want someone to care about you?
What about love?
Don't let it slip away
What about love?
I only wanna share it with you
You might need it someday
[Verse 2]
I can't tell you what you're feeling inside
And I can't sell you what you don't want to buy
Something's missing, you gotta look back on your life
You know something here just ain't right
[Chorus]
What about love?
Don't you want someone to care about you?
What about love?
Don't let it slip away
What about love?
I only wanna share it with you"
1985,88,California Girls,David Lee Roth,https://genius.com/David-lee-roth-california-girls-lyrics,"[Verse 1]
Well East coast girls are hip
I really dig those styles they wear
And the Southern girls with the way they talk
They knock me out when I'm down there
[Verse 2]
The Mid-West farmer's daughters really make you feel alright
And the Northern girls with the way they kiss
They keep their boyfriends warm at night
[Hook]
I wish they all could be California
I wish they all could be California
I wish they all could be California girls
[Verse 3]
The West coast has the sunshine
And the girls all get so tanned
I dig a french bikini on Hawaii island
Dolls by a palm tree in the sand
[Verse 4]
I been all around this great big world
And I seen all kinds of girls
Yeah, but I couldn't wait to get back in the states
Back to the cutest girls in the world"
1985,89,Fresh,Kool & the Gang,https://genius.com/Kool-and-the-gang-fresh-lyrics,"[Verse 1]
Conversation is going 'round
People talking 'bout the girl who's come to town
Lovely lady, pretty as can be
No one knows her name, she's just a mystery
I have seen her maybe once or twice
One thing I can say, ooh, she's very nice
She's a lady, one I really want to know
Somehow I've got to let my feelings show
[Chorus]
She's fresh (fresh), exciting
She's so exciting to me
She's fresh (fresh), exciting
She's so inviting to me, yeah
[Verse 2]
I've been thinking about the way you walk
Baby, ooh, I like the way you talk
Tell you something I really can't hide
Heaven must have sent you to be by my side
Fresh and lovely (fresh), like a dream come true
I'll give anything to spend the night with you
What a feeling and I can't stop it, baby
Miss frisky lady, take me away"
1985,90,Do What You Do,Jermaine Jackson,https://genius.com/Jermaine-jackson-do-what-you-do-lyrics,"I don't mind
Why don't you do what you do
When you did what you did to me?
Love was so good that it filled up all my needs
I was crazy for you
You were crazy for me
How could something so right go so wrong
My love, sweet love
Why don't you say what you say
When you say what you said anymore?
Your eyes couldn't lie
So long goodbye, close the door
I was crazy for you
You were crazy for me
How could something so right go so wrong
My love, sweet love
Tell me something I didn't do
Why did someone else have to pull you through?
Did they steal you away like a thief in the night?
Love like this must take flight"
1985,91,Jungle Love,The Time,https://genius.com/The-time-jungle-love-lyrics,"[Verse 1]
I, I've been watching you
I think I wanna know ya
 (Know ya)
Said I, I'm a little dangerous
Girl, I'd love to show ya
 (Show ya)
[Chorus]
My jungle love, yeah
 (Oh-we-oh-we-oh)
I think I wanna know ya
 (Know ya)
Jungle love
 (Oh-we-oh-we-oh)
Girl, I'd love to show ya
 (Show ya)
[Verse 2]
You, you've got a pretty car
I think I wanna drive it
 (Drive it)
I ain't playin', said I, drive a little dangerous
Take you to my crib, rip you off
Huh
! (Jungle love)
Look out!
[Chorus]
Oh
! (Oh-we-oh-we-oh)
I think I wanna know ya
 (Know ya)
Oh, jungle love
, yeah (Oh-we-oh-we-oh)
Uhm, girl, I'd love to show ya
 (Show ya)"
1985,92,Born in the U.S.A.,Bruce Springsteen,https://genius.com/Bruce-springsteen-born-in-the-usa-lyrics,"[Verse 1]
Born down in a dead man's town
The first kick I took was when I hit the ground
End up like a dog that's been beat too much
'Til you spend half your life just coverin' up, now
[Chorus]
Born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.​
Born in the U.S.A. now
[Verse 2]
Got in a little hometown jam
So they put a rifle in my hand
Sent me off to a foreign land
To go and kill the yellow man
[Chorus]
Born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.
​
[Verse 3]
Come back home to the refinery
Hirin' man says, “Son, if it was up to me”
Went down to see my V.A. man
He said, “Son, don't you understand,” now"
1985,93,Private Dancer,Tina Turner,https://genius.com/Tina-turner-private-dancer-lyrics,"[Verse 1]
Well, the men come in these places
And the men are all the same
You don't look at their faces
And you don't ask their names
You don't think of them as human
You don't think of them at all
You keep your mind on the money
Keeping your eyes on the wall
[Chorus]
I'm your private dancer
A dancer for money
I'll do what you want me to do
I'm your private dancer
A dancer for money
And any old music will do
[Verse 2]
I wanna make a million dollars
I wanna live out by the sea
Have a husband and some children
Yeah, I guess I want a family
All the men come in these places
And the men are all the same
You don't look at their faces
And you don't ask their names"
1985,94,Who's Zoomin' Who,Aretha Franklin,https://genius.com/Aretha-franklin-whos-zoomin-who-lyrics,"[Intro]
Ooh, boy
Oh, yeah yeah
Oh yeah
[Verse 1]
You walked in on the sly
Scoping for love
In the crowd I caught your eye
You can't hide your stuff
[Pre-Chorus]
(You came to catch)
You thought I'd be naive and tame
(You met your match)
But I beat you at your own game, oh
[Chorus]
(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah"
1985,95,Fortress Around Your Heart,Sting,https://genius.com/Sting-fortress-around-your-heart-lyrics,"[Verse 1]
Under the ruins of a walled city
Crumbling towers and beams of yellow light
No flags of truce, no cries of pity
The siege guns had been pounding all through the night
It took a day to build the city
We walked through its streets in the afternoon
As I returned across the fields I'd known
I recognized the walls that I'd once made
I had to stop in my tracks for fear
Of walking on the mines I'd laid
[Chorus]
And if I built this fortress around your heart
Encircled you in trenches and barbed wire
Then let me build a bridge
For I cannot fill the chasm
And let me set the battlements on fire
[Verse 2]
Then I went off to fight some battle
That I'd invented inside my head
Away so long for years and years
You probably thought or even wished that I was dead
While the armies are all sleeping
Beneath the tattered flag we'd made
I had to stop 
in
 my tracks for fear
Of walking on the mines I'd laid"
1985,96,Penny Lover,Lionel Richie,https://genius.com/Lionel-richie-penny-lover-lyrics,"[Chorus 1]
Penny lover, don't walk on by
Penny lover, don't you make me cry
Can't you see, girl, who my heart's beating for?
You're the only girl that I adore
[Verse 1]
The first time I saw you
Oh, you looked so fine
And I had a feeling
One day you'd be mine
Honey, you came along and captured my heart
Now my love is somewhere lost in your kiss
When I'm all alone it's you that I miss
Girl, a love like yours is hard to resist, oh
[Chorus 2]
Penny lover, my love's on fire
Penny lover, you're my one desire
Tell me, baby, could this be true?
That I could need someone like I need you?
[Verse 2]
Nights warm and tender
Lying next to you
Girl, I surrender
What more can I do?
I've spent all of my life in search of your love
Now there's one more thing I'd like to say
Don't you ever take your sweet love away
Girl, I'll do anything, just please stay, oh"
1985,97,All She Wants to Do Is Dance,Don Henley,https://genius.com/Don-henley-all-she-wants-to-do-is-dance-lyrics,"[Verse 1]
They're pickin' up the prisoners
And putting 'em in a pen
And all she wants to do is dance, dance
Rebels been rebels
Since I don't know when
And all she wants to do is dance
[Verse 2]
Molotov cocktail
The local drink
And all she wants to do is dance, dance
They mix 'em up right
In the kitchen sink
And all she wants to do is dance
[Verse 3]
Crazy people walkin' round
With blood in their eyes
And all she wants to do is dance, dance, dance
Wild-eyed pistol-wavers
Who ain't afraid to die
And all she wants to do is
All she wants to do is dance
[Chorus]
And make romance
She can't feel the heat
Comin off the street
She wants to party
She wants to get down
All she wants to do is
All she wants to do is dance"
1985,98,Dress You Up,Madonna,https://genius.com/Madonna-dress-you-up-lyrics,"[Verse 1]
You've got style, that's what all the girls say
Satin sheets and luxuries so fine
All your suits are custom made in London
But I've got something that you'll really like
[Chorus 1]
Gonna dress you up in my love
All over, all over
Gonna dress you up in my love
All over your body
[Verse 2]
Feel the silky touch of my caresses
They will keep you looking so brand new
Let me cover you with velvet kisses
I'll create a look that's made for you
[Chorus 2]
Gonna dress you up in my love
All over, all over
Gonna dress you up in my love
All over your body
Gonna dress you up in my love, in my love
(All over your body) All over your body
In my love (All over, all over)
From your head down to your toes"
1985,99,Sentimental Street,Night Ranger,https://genius.com/Night-ranger-sentimental-street-lyrics,"Saw you walkin' out on Sentimental Street
What'cha doin' out there
Who you tryin' to be
I know what you're thinking
'Cause I've been there myself
I've been kicked so many times
I don't know nothin' else
Still I noticed your urgency
And recognized the flair
That ya got from chasin'
All those east coast dares
And I've seen it before
It happens time and again
All cut up inside
Yet you're caught in a spin
Out on Sentimental Street in the Avenues
Take a good hard look
There ain't nothin' ever new
Out on Sentimental Street in the Avenues
Will you ever find out
Guess I'll leave it up to you
Saw you dancin' out at Madame Wong Two's
You did the same two steps
That I taught you back in June
Heard you dined last night
At Conte Razor's Café
Did you get your fill
Did you think you had to pay"
1985,100,Sugar Walls,Sheena Easton,https://genius.com/Sheena-easton-sugar-walls-lyrics,"[Intro]
My sugar walls
My sugar walls
[Verse 1]
Where I come from, there's a place called Heaven
That's the place where all the good children go
The houses are of silver, the streets are gold
But there's more where you come from, my sugar walls
[Refrain]
My sugar walls (Ooh)
My sugar walls
[Verse 2]
Blood races to your private spots
Lets me know there's a fire
You can't fight passion when passion is hot
Temperatures rise inside my sugar walls
[Chorus]
Let me take you somewhere you've never been
I can show you things you've never seen
I can make you never wanna fall in love again
Come spend the night inside my sugar walls"
1986,1,That's What Friends Are For,"Dionne and Friends (Dionne Warwick, Gladys Knight, Elton John and Stevie Wonder)",https://genius.com/Dionne-warwick-thats-what-friends-are-for-lyrics,"[Verse 1: Dionne Warwick 
with Elton John
]
And I never thought I'd feel this way
And as far as I'm concerned
I'm glad I got the chance to say
That I do believe I love you
And if I should ever go away
Well, then, close your eyes and try
To feel the way we do today
And then if you can remember
[Chorus: Dionne Warwick 
with Elton John
]
Keep smilin', keep shinin'
Knowin' you can always count on me 
for sure
That's what friends are for
For good times and bad times
I'll be on your side forevermore
That's what friends are for
[Verse 2: Stevie Wonder & 
Elton John
]
Well, you came and opened me
And now, there's so much more I see
And so, by the way, I thank you
Oh, and then, for the times when we're apart
Well, then, close your eyes and know
These words are comin' from my heart
And then if you can remember, oh"
1986,2,"Say You, Say Me",Lionel Richie,https://genius.com/Lionel-richie-say-you-say-me-lyrics,"[Chorus]
Say you, say me
Say it for always, that's the way it should be
Say you, say me
Say it together, naturally
[Verse 1]
I had a dream, I had an awesome dream
People in the park playing games in the dark
And what they played was a masquerade
And from behind of walls of doubt a voice was crying out
[Chorus]
Say you, say me
Say it for always, that's the way it should be
Say you, say me
Say it together, naturally
[Verse 2]
As we go down life's lonesome highway
Seems the hardest thing to do is to find a friend or two
A helping hand someone who understands
That when you feel you've lost your way
You've got someone there to say
I'll show you"
1986,3,I Miss You,Klymaxx,https://genius.com/Klymaxx-i-miss-you-lyrics,"[Verse 1]
Thought I heard your voice yesterday
Then I turned around to say that I loved you, then I realized
That it was just my mind
Playing tricks on me
It seems colder lately at night
And I try to sleep with the lights on
Every time the phone rings I pray to God it's you
I just can't believe that we're through
[Chorus]
I miss you (I miss you)
There's no other way to say it (And I), and I can't deny it
I miss you (I miss you)
It's so easy to see, I miss you and me
[Verse 2]
Is it done and over this time?
Can we really change our minds? But it's our first love
All the feelings that we used to share
I refuse to believe that you don't care
[Chorus]
I miss you (I miss you)
There's no other way to say it (And I), and I can't deny it
I miss you (I miss you)
It's so easy to see"
1986,4,On My Own,Patti LaBelle and Michael McDonald,https://genius.com/Patti-labelle-and-michael-mcdonald-on-my-own-lyrics,"[Verse 1: Patti LaBelle]
So many times
Said it was forever
Said our love would always be true
Something in my heart always knew
I'd be lying here beside you
On my own
On my own
On my own
[Verse 2: Michael McDonald]
So many promises never should be spoken
Now I know what loving you cost
Now we're up to talking divorce
And we weren't even married
[Patti LaBelle]
On my own
Once again now
One more time
By myself
No one said it was easy
No
[Bridge: Michael McDonald]
But it once was so easy"
1986,5,Broken Wings,Mr. Mister,https://genius.com/Mr-mister-broken-wings-lyrics,"[Verse 1]
Baby, don't understand
Why we can't just hold on to each other's hands?
This time might be the last I fear
Unless I make it all too clear
I need you so, ohh
[Chorus]
Take these broken wings
And learn to fly
 again, learn to live so free
When we hear the voices sing
The book of love will open up and let us in
Take these broken wings
[Verse 2]
Baby, I think tonight
We can take what was wrong and make it right
Baby, it's all I know that you're half of the flesh
And blood that makes me whole, I need you so
[Chorus]
So take these broken wings
And learn to fly again, learn to live so free
When we hear the voices sing
The book of love will open up and let us in
Take these broken wings
You've got to learn to fly, learn to live, love so free
When we hear the voices sing
The book of love will open up and let us in
Yeah, yeah"
1986,6,How Will I Know,Whitney Houston,https://genius.com/Whitney-houston-how-will-i-know-lyrics,"[Verse 1]
There's a boy I know, he's the one I dream of
Looks into my eyes, takes me to the clouds above
Ooh, I lose control, can't seem to get enough, uh-huh
When I wake from dreaming, tell me, is it really love?
[Pre-Chorus]
Ooh, how will I know? (Don't trust your feelings)
How will I know?
How will I know? (Love can be deceiving)
How will I know?
[Chorus]
How will I know if he really loves me?
I say a prayer with every heartbeat
I fall in love whenever we meet
I'm asking you 'cause you know about these things
How will I know if he's thinking of me?
I try to phone, but I'm too shy (Can't speak)
Falling in love is so bittersweet
This love is strong, why do I feel weak?
[Verse 2]
Oh, wake me, I'm shaking
Wish I had you near me now, uh-huh
Said there's no mistakin'
What I feel is really love
Ooh, tell me"
1986,7,Party All the Time,Eddie Murphy,https://genius.com/Eddie-murphy-party-all-the-time-lyrics,"[Verse 1: Eddie Murphy]
Girl, I can't understand it, why you want to hurt me
After all of the things I've done for you
I buy you champagne and roses, put diamonds on your finger
(Diamonds on your finger)
And still, you hang out all night
What am I to do?
[Chorus: Eddie Murphy]
My girl wants to party all the time
Party all the time
Party all the time
My girl wants to party all the time
Party all the time
She parties all the time
[Post-Chorus: Rick James]
(Party all the time)
She likes to party all the time
(Party all the time)
(Party all the time)
She likes to party all the time
(Party all the time)
[Verse 2: Eddie Murphy]
Girl, I've seen you in clubs just hanging out and dancing
You give your number to every man you see
You never come home at night because you're out romancing
I wish you'd bring some of your love home to me"
1986,8,Burning Heart,Survivor,https://genius.com/Survivor-burning-heart-lyrics,"[Verse 1]
Two worlds collide, rival nations
It's a primitive clash venting years of frustrations
Bravely we hope against all hope
There is so much at stake
Seems our freedom's up against the ropes
Does the crowd understand?
Is it East versus West or man against man?
Can any nation stand alone?
[Chorus]
In the burning heart just about to burst
There's a quest for answers, an unquenchable thirst
In the darkest night rising like a spire
In the burning heart, the unmistakable fire
In the burning heart
[Verse 2]
In the warriors code there's no surrender
Though his body says ""stop!"", his spirit cries ""never!""
Deep in our soul a quiet ember knows it's you against you
It's the paradox that drives us on
It's a battle of wills
In the heat of attack it's the passion that kills
The victory is yours alone"
1986,9,Kyrie,Mr. Mister,https://genius.com/Mr-mister-kyrie-lyrics,"[Intro]
Kyrie eleison
Kyrie eleison
Kyrie
[Verse 1]
The wind blows hard against this mountain side
Across the sea into my soul
It reaches into where I cannot hide
Setting my feet upon the road
[Verse 2]
My heart is old, it holds my memories
My body burns a gemlike flame
Somewhere between the soul and soft machine
Is where I find myself again
[Chorus]
Kyrie eleison
, down the road that I must travel
Kyrie eleison
, through the darkness of the night
Kyrie eleison
, where I'm going, will you follow?
Kyrie eleison
, on a highway in the light
[Verse 3]
When I was young I thought of growing old
Of what my life would mean to me
Would I have followed down my chosen road
Or only wished what I could be"
1986,10,Addicted to Love,Robert Palmer,https://genius.com/Robert-palmer-addicted-to-love-lyrics,"[Verse 1]
The lights are on, but you're not home
Your mind is not your own
Your heart sweats, your body shakes
Another kiss is what it takes
You can't sleep, you can't eat
There's no doubt, you're in deep
Your throat is tight, you can't breathe
Another kiss is all you need
[Chorus]
Whoa, you like to think that you're immune to the stuff, oh yeah
It's closer to the truth to say you can't get enough
You know you're going to have to face it, 
you're addicted to love
[Verse 2]
You see the signs, but you can't read
You're running at a different speed
Your heart beats in double time
Another kiss and you'll be mine
A one-track mind, you can't be saved
Oblivion is all you crave
If there's some left for you
You don't mind if you do"
1986,11,The Greatest Love of All,Whitney Houston,https://genius.com/Whitney-houston-and-jax-jones-the-greatest-love-of-all-lyrics,"[Verse 1]
I believe the children are our future
Teach them well and let them lead the way
Show them all the beauty they possess inside
Give them a sense of pride to make it easier
Let the children's laughter
Remind us how we used to be
[Pre-Chorus]
I decided long ago
Never to walk in anyone's shadows
If I fail, if I succeed
At least I'll livе as I believe
No mattеr what they take from me
They can't take away my dignity
[Chorus]
Because the greatest love of all
Is happening to me
I found the greatest love of all
Inside of me
The greatest love of all
Is easy to achieve
Learning to love yourself
It is the greatest love of all"
1986,12,Secret Lovers,Atlantic Starr,https://genius.com/Atlantic-starr-secret-lovers-lyrics,"[Verse 1: Barbara Weathers]
Here we are
The two of us together
Taking this crazy chance
To be all alone
We both know that we should not be together
'Cause if we're found out
It could mess up both our happy homes
[Verse 2: David Lewis]
I hate to think about us
All meeting up together
'Cause soon as I looked at you
It would show on my face
Then they'll know that
We've been loving each other
They can never know
No, no, no
We can't leave a trace
[Chorus]
Secret lovers, yeah
That's what we are
We shouldn't be together
But we can't let it go, no no
'Cause we love each other so"
1986,13,Friends and Lovers,Gloria Loring and Carl Anderson,https://genius.com/Gloria-loring-and-carl-anderson-friends-and-lovers-lyrics,"What would you think if I told you
I've always wanted to hold you?
I don't know what we're afraid of
Nothing would change if we made love
[Chorus]
So I'll be your friend
And I'll be your lover
'Cause, I know in our hearts we agree
We don't have to be one or the other
Oh no, we could be both to each other
Yes, it's a chance that we're taking
And somebody's heart may be breaking
But we can't stop what's inside us
Our love for each other will guide us
[Chorus]
So I'll be your friend
And I'll be your lover
'Cause, I know in our hearts we agree
We don't have to be one or the other
I've been through you
And you've been through me
Sometimes a friend is the hardest to see
We always know when it's laid on the line
Nobody else is as easy to find"
1986,14,Glory of Love,Peter Cetera,https://genius.com/Peter-cetera-glory-of-love-lyrics,"[Verse 1]
Tonight, it's very clear
'Cause we're both lying here
There's so many things I wanna say
I will always love you
I would never leave you alone
[Verse 2]
Sometimes, I just forget
Say things I might regret
It breaks my heart to see you crying
I don't wanna lose you
I could never make it alone
[Chorus]
I am a man who will fight for your honor
I'll be the hero you're dreaming of
We'll live forever
Knowing together
That we did it all for the glory of love
[Verse 3]
You keep me standing tall
You help me through it all
I'm always strong when you're beside me
I have always needed you
I could never make it alone"
1986,15,West End Girls,Pet Shop Boys,https://genius.com/Pet-shop-boys-west-end-girls-lyrics,"[Verse 1: Neil Tennant]
Sometimes you're better off dead
There's a gun in your hand, and it's pointing at your head
You think you're mad, too unstable
Kicking in chairs and knocking down tables
In a restaurant in a West End town
Call the police, there's a madman around
Running down underground to a dive bar
In a West End town
[Chorus: Neil Tennant]
In a West End town, a dead end world
The East End boys and West End girls
In a West End town, a dead end world
The East End boys and West End girls
West End girls
[Verse 2: Neil Tennant & 
Helena Springs
]
Too many shadows, whispering voices
Faces on posters, too many choices
If, when, why, what?
How much have you got?
Have you got it, do you get it, if so, how often?
And which do you choose, a hard or soft option?
(How much do you need?)"
1986,16,There'll Be Sad Songs (To Make You Cry),Billy Ocean,https://genius.com/Billy-ocean-therell-be-sad-songs-to-make-you-cry-lyrics,"[Verse 1]
Sometimes I wonder, by the look in your eye
When I'm standing besides, there's a fever burning deep inside
Is there another in your memory
Do you think of that someone when you hear that special melody?
I always stop and think of you especially
When the words of a love song
Touch the very heart of me
[Chorus]
There'll be sad songs to make you cry
Love songs often do
They can touch the heart of someone new
Saying I love you (I love you)
[Verse 2]
I often wonder, how it could be
You loving me, two hearts in perfect harmony
I'll count the hours until that day
Rhapsody plays, a melody for you and me
Until the moment that you give your love to me
You're the one I care for, the one that I would wait for
[Chorus]
There'll be sad songs to make you cry
Love songs often do
They can touch the heart of someone new
Saying I love you (I love you)
There'll be sad songs to make you cry
Love songs often do
They can touch the heart of someone new
Saying I love you"
1986,17,Alive and Kicking,Simple Minds,https://genius.com/Simple-minds-alive-and-kicking-lyrics,"[Verse 1]
You turn me on, you lift me up
And like the sweetest cup, I'd share with you
You lift me up, don't you ever stop, I'm here with you
Now it's all or nothing
'Cause you said you'll follow through
You follow me, and I,-I-I follow you
[Pre-Chorus]
What you gonna do when things go wrong?
What you gonna do when it all cracks up?
What you gonna do when the love burns down?
What you gonna do when the flames go up?
Who is gonna come and turn the tide?
What's it gonna take to make a dream survive?
Who's got the touch to calm the storm inside?
Who's gonna save you?
[Chorus]
Alive and kicking
Stay until your love is alive and kicking
Stay until your love is, until your love is alive
[Verse 2]
Oh, you lift me up to the crucial top, so I can see
Oh, you lead me on till the feelings come
And the lights that shine on
But if that don't mean nothing
Like if someday it should fall through
You'll take me home where the magic's from
And I'll be with you"
1986,18,Never,Heart,https://genius.com/Heart-never-lyrics,"[Intro]
Ooh-hoo, oh, yeah, yeah
Whoa-oh-ooh, whoa-ooh, whoa-ooh, whoa-oh
Whoa-oh-ooh, whoa-ooh, whoa-ooh, whoa-oh
[Verse 1]
Hey, baby, I'm talkin' to you
Stop yourself and listen
Some things, you can never choose
Even if you try, yeah
You're bangin' your head again
'Cause somebody won't let you in
One chance, one love
Your chance to let me know
[Pre-Chorus]
We can't go on just runnin' away
If we stay any longer, we will surely never get away
Oh-ooh-oh-ooh, anything you want, we can make it happen
Stand up and turn around, never let them shoot us down
[Chorus]
Never
Never
Never
Never run away"
1986,19,Kiss,Prince and The Revolution,https://genius.com/Prince-and-the-revolution-kiss-lyrics,"[Intro]
Uh!
[Verse 1]
You don't have to be beautiful to turn me on
I just need your body, baby, from dusk 'til dawn
You don't need experience to turn me out
You just leave it all up to me, I'm gonna show you what it's all about
[Chorus]
You don't have to be rich to be my girl
You don't have to be cool to rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your kiss
[Verse 2]
You got to not talk dirty, baby, if you wanna impress me
You can't be too flirty, mama, I know how to undress me
, yeah
I want to be your fantasy, maybe you could be mine
You just leave it all up to me, we could have a good time, oh
[Chorus]
You don't have to be rich to be my girl
You don't have to be cool to rule my world
Ain't no particular sign I'm more compatible with
I just want your extra time and your kiss"
1986,20,Higher Love,Steve Winwood,https://genius.com/Steve-winwood-higher-love-lyrics,"[Intro]
[Verse 1: Steve Winwood]
Think about it, there must be higher love
Down in the heart or hidden in the stars above
Without it, life is wasted time
Look inside your heart, I'll look inside mine
[Pre-Chorus]
Things look so bad everywhere
In this whole world, what is fair?
We walk blind and we try to see
Falling behind in what could be
[Chorus]
Bring me a higher love
Bring me a higher love, ohoh
Bring me a higher love
Where's that higher love I keep thinking of?
[Verse 2]
Worlds are turning, and we're just hanging on
Facing our fear and standing out there alone
A yearning and it's real to me
There must be someone who's feeling for me"
1986,21,Stuck with You,Huey Lewis and the News,https://genius.com/Huey-lewis-and-the-news-stuck-with-you-lyrics,"[Verse 1]
We've had some fun
Yes, we've had our ups and downs
Been down that rocky road
But here we are still around
We thought about someone else
But neither one took the bait
We thought about breaking up
Now we know it's much too late
[Pre-Chorus 1]
We are bound by all the rest
Like the same phone number
All the same friends
And the same address
[Chorus 1]
(Ooh) Yes, it's true (yes it's true)
I am happy to be stuck with you
(Ooh) Yes, it's true (yes it's true)
I'm so happy to be stuck with you
(Ooh) 'Cause I can see (I can see)
That you're happy to be stuck with me
[Short organ interlude]"
1986,22,Holding Back the Years,Simply Red,https://genius.com/Simply-red-holding-back-the-years-lyrics,"[Verse 1]
Holding back the years
Thinking of the fear I've had so long
When somebody hears
Listen to the fear that's gone
[Bridge]
Strangled by the wishes of pater
Hoping for the arms of mater
Get to me the sooner or later, oh
[Verse 2]
Holding back the years
Chance for me escape from all I've known
Holding back the tears
'Cause nothing here has grown
[Pre-Chorus]
I've wasted all my tears
Wasted all those years
Nothing had the chance to be good
Nothing ever could yeah, oh well
[Chorus]
I'll keep holding on
I'll keep holding on
I'll keep holding on
I'll keep holding on
So tight"
1986,23,Sledgehammer,Peter Gabriel,https://genius.com/Peter-gabriel-sledgehammer-lyrics,"[Intro]
Hey, hey, you
Tell me how have you been?
[Verse 1]
You could have a steam train
If you just lay down your tracks
You could have an aeroplane flying
If you bring your blue sky back
All you do is call me
I'll be anything you need
[Verse 2]
You could have a big dipper
Going up and down, all around the bends
You could have a bumper car, bumping
This amusement never ends
[Chorus]
I wanna be your sledgehammer
Why don't you call my name?
Wow! Oh, let me be your sledgehammer
This will be my testimony
Yeah (Yeah)
[Verse 3]
Show me 'round your fruit cage
'Cause I will be your honey bee
Open up your fruit cage
Where the fruit is as sweet as can be"
1986,24,Sara,Starship,https://genius.com/Starship-sara-lyrics,"[Verse 1]
Go now
Don't look back
We've drawn the line
Move on
It's no good to go back in time
[Pre-Chorus]
I'll never find another girl like you
For happy endings
It takes two
We're fire and ice
A dream won't come true
[Chorus]
Sara, Sara
Storms are brewing in your eyes
Sara, Sara
No time is a good time for goodbyes
[Verse 2]
Danger
In the game when the stakes are high
Branded
My heart was branded
While my senses stood by"
